story_number,story_id,analyst_id,req_id,specific_question,general_question
48,261,tulio,V5.3.3,Does the user story implementation involve some output?,Does the user story implementation involve some output?
48,317,victor,V5.1.3,Does the user story implementation involve input from the client or the environment?,Does the user story implementation involve input from the client or the environment?
48,317,victor,V5.3.3,Does the user story implementation involve some output?,Does the user story implementation involve some output?
48,317,victor,V5.3.4,Does the user story implementation involve some output?,Does the user story implementation involve some output?
48,317,victor,V5.3.1,Does the user story implementation involve some output?,Does the user story implementation involve some output?
48,317,victor,V5.3.2,Does the user story implementation involve some output?,Does the user story implementation involve some output?
49,376,daniel,V2.2.1,Does the user story involve the implementation/change of some system authentication?,Does the user story involve the implementation/change of some system authentication?
49,376,daniel,V2.5.5,Does the user story involve the implementation/change of some system authentication?,Does the user story involve the implementation/change of some system authentication?
49,376,daniel,V3.1.1,Does the user story implementation involve some session token?,Does the user story involve some token?
49,376,daniel,V3.4.2,Does the user story implementation involve some cookie-based session token?,Does the user story involve some token?
49,376,daniel,V3.4.1,Does the user story implementation involve some cookie-based session token?,Does the user story involve some token?
49,376,daniel,V3.4.3,Does the user story implementation involve some cookie-based session token?,Does the user story involve some token?
49,376,daniel,V13.1.3,Does the user story implementation involve using any sensitive data or API ?,"Does the user story implementation involve any sensitive transactions, data, or API?"
49,376,daniel,V4.2.1,Does the user story implementation involve using any sensitive data or API ?,"Does the user story implementation involve any sensitive transactions, data, or API?"
49,376,daniel,V8.3.1,Does the user story implementation involve using any sensitive data or API ?,"Does the user story implementation involve any sensitive transactions, data, or API?"
49,376,daniel,V5.1.3,Does the user story implementation involve input from the client or the environment?,Does the user story implementation involve input from the client or the environment?
49,376,daniel,V5.2.1,Does the user story implementation involve input from the client or the environment?,Does the user story implementation involve input from the client or the environment?
49,376,daniel,V5.2.6,Does the user story implementation involve input from the client or the environment?,Does the user story implementation involve input from the client or the environment?
49,376,daniel,V12.4.1,Does the user story implementation involve file upload?,Does the user story implementation involve input from the client or the environment?
49,376,daniel,V12.3.1,Does the user story implementation involve file upload?,Does the user story implementation involve input from the client or the environment?
49,376,daniel,V5.3.3,Does the user story implementation involve some output?,Does the user story implementation involve some output?
49,376,daniel,V5.3.4,Does the user story implementation involve some output?,Does the user story implementation involve some output?
49,376,daniel,V5.3.1,Does the user story implementation involve some output?,Does the user story implementation involve some output?
49,376,daniel,V7.1.1,Does the user story implementation involve any data storage in the log?,Does the user story implementation involve any data storage in the log?
49,376,daniel,V7.1.2,Does the user story implementation involve any data storage in the log?,Does the user story implementation involve any data storage in the log?
49,189,marcelo,V5.1.3,Does the user story implementation involve input from the client or the environment?,Does the user story implementation involve input from the client or the environment?
49,263,tulio,V3.3.2,Does the user story implementation involve some session token?,Does the user story involve some token?
49,263,tulio,V3.7.1,Does the user story implementation involve any sensitive transactions or account modification?,"Does the user story implementation involve any sensitive transactions, data, or API?"
49,263,tulio,V5.1.3,Does the user story implementation involve input from the client or the environment?,Does the user story implementation involve input from the client or the environment?
49,318,victor,V5.1.3,Does the user story implementation involve input from the client or the environment?,Does the user story implementation involve input from the client or the environment?
49,318,victor,V5.1.2,Does the user story implementation involve input from the client or the environment?,Does the user story implementation involve input from the client or the environment?
49,318,victor,V5.1.4,Does the user story implementation involve input from the client or the environment?,Does the user story implementation involve input from the client or the environment?
50,377,daniel,V3.3.1,Does the user story implementation involve some session token?,Does the user story involve some token?
50,377,daniel,V3.4.2,Does the user story implementation involve some cookie-based session token?,Does the user story involve some token?
50,377,daniel,V3.4.1,Does the user story implementation involve some cookie-based session token?,Does the user story involve some token?
50,377,daniel,V3.4.3,Does the user story implementation involve some cookie-based session token?,Does the user story involve some token?
50,377,daniel,V13.1.3,Does the user story implementation involve using any sensitive data or API ?,"Does the user story implementation involve any sensitive transactions, data, or API?"
50,377,daniel,V4.2.1,Does the user story implementation involve using any sensitive data or API ?,"Does the user story implementation involve any sensitive transactions, data, or API?"
50,377,daniel,V8.3.1,Does the user story implementation involve using any sensitive data or API ?,"Does the user story implementation involve any sensitive transactions, data, or API?"
50,377,daniel,V5.1.3,Does the user story implementation involve input from the client or the environment?,Does the user story implementation involve input from the client or the environment?
50,377,daniel,V5.2.6,Does the user story implementation involve input from the client or the environment?,Does the user story implementation involve input from the client or the environment?
50,377,daniel,V5.3.3,Does the user story implementation involve some output?,Does the user story implementation involve some output?
50,377,daniel,V5.3.4,Does the user story implementation involve some output?,Does the user story implementation involve some output?
50,377,daniel,V5.3.1,Does the user story implementation involve some output?,Does the user story implementation involve some output?
50,377,daniel,V7.1.1,Does the user story implementation involve any data storage in the log?,Does the user story implementation involve any data storage in the log?
50,377,daniel,V7.1.2,Does the user story implementation involve any data storage in the log?,Does the user story implementation involve any data storage in the log?
50,190,marcelo,V5.3.3,Does the user story implementation involve some output?,Does the user story implementation involve some output?
50,190,marcelo,V5.3.1,Does the user story implementation involve some output?,Does the user story implementation involve some output?
50,190,marcelo,V5.3.2,Does the user story implementation involve some output?,Does the user story implementation involve some output?
50,264,tulio,V3.3.2,Does the user story implementation involve some session token?,Does the user story involve some token?
50,264,tulio,V3.7.1,Does the user story implementation involve any sensitive transactions or account modification?,"Does the user story implementation involve any sensitive transactions, data, or API?"
50,264,tulio,V5.3.3,Does the user story implementation involve some output?,Does the user story implementation involve some output?
50,319,victor,V5.3.3,Does the user story implementation involve some output?,Does the user story implementation involve some output?
50,319,victor,V5.3.4,Does the user story implementation involve some output?,Does the user story implementation involve some output?
50,319,victor,V5.3.1,Does the user story implementation involve some output?,Does the user story implementation involve some output?
50,319,victor,V5.3.2,Does the user story implementation involve some output?,Does the user story implementation involve some output?
51,378,daniel,V2.2.1,Does the user story involve the implementation/change of some system authentication?,Does the user story involve the implementation/change of some system authentication?
51,378,daniel,V2.5.5,Does the user story involve the implementation/change of some system authentication?,Does the user story involve the implementation/change of some system authentication?
51,378,daniel,V3.1.1,Does the user story implementation involve some session token?,Does the user story involve some token?
51,378,daniel,V3.4.2,Does the user story implementation involve some cookie-based session token?,Does the user story involve some token?
51,378,daniel,V3.4.1,Does the user story implementation involve some cookie-based session token?,Does the user story involve some token?
51,378,daniel,V3.4.3,Does the user story implementation involve some cookie-based session token?,Does the user story involve some token?
51,378,daniel,V13.1.3,Does the user story implementation involve using any sensitive data or API ?,"Does the user story implementation involve any sensitive transactions, data, or API?"
51,378,daniel,V4.2.1,Does the user story implementation involve using any sensitive data or API ?,"Does the user story implementation involve any sensitive transactions, data, or API?"
51,378,daniel,V8.3.1,Does the user story implementation involve using any sensitive data or API ?,"Does the user story implementation involve any sensitive transactions, data, or API?"
51,378,daniel,V4.3.1,Does the user story implementation involve some administrative interface?,Does the user story implementation involve some administrative interface?
51,378,daniel,V5.1.3,Does the user story implementation involve input from the client or the environment?,Does the user story implementation involve input from the client or the environment?
51,378,daniel,V5.1.4,Does the user story implementation involve input from the client or the environment?,Does the user story implementation involve input from the client or the environment?
51,378,daniel,V5.2.6,Does the user story implementation involve input from the client or the environment?,Does the user story implementation involve input from the client or the environment?
51,378,daniel,V5.3.3,Does the user story implementation involve some output?,Does the user story implementation involve some output?
51,378,daniel,V5.3.4,Does the user story implementation involve some output?,Does the user story implementation involve some output?
51,378,daniel,V5.3.1,Does the user story implementation involve some output?,Does the user story implementation involve some output?
51,378,daniel,V7.1.1,Does the user story implementation involve any data storage in the log?,Does the user story implementation involve any data storage in the log?
51,378,daniel,V7.1.2,Does the user story implementation involve any data storage in the log?,Does the user story implementation involve any data storage in the log?
51,191,marcelo,V5.3.3,Does the user story implementation involve some output?,Does the user story implementation involve some output?
51,191,marcelo,V5.3.1,Does the user story implementation involve some output?,Does the user story implementation involve some output?
51,191,marcelo,V5.3.2,Does the user story implementation involve some output?,Does the user story implementation involve some output?
51,265,tulio,V3.3.2,Does the user story implementation involve some session token?,Does the user story involve some token?
51,265,tulio,V3.7.1,Does the user story implementation involve any sensitive transactions or account modification?,"Does the user story implementation involve any sensitive transactions, data, or API?"
51,265,tulio,V4.3.1,Does the user story implementation involve some administrative interface?,Does the user story implementation involve some administrative interface?
51,265,tulio,V5.1.3,Does the user story implementation involve input from the client or the environment?,Does the user story implementation involve input from the client or the environment?
51,320,victor,V5.1.3,Does the user story implementation involve input from the client or the environment?,Does the user story implementation involve input from the client or the environment?
51,320,victor,V5.1.4,Does the user story implementation involve input from the client or the environment?,Does the user story implementation involve input from the client or the environment?
52,379,daniel,V13.1.3,Does the user story implementation involve using any sensitive data or API ?,"Does the user story implementation involve any sensitive transactions, data, or API?"
52,379,daniel,V4.2.1,Does the user story implementation involve using any sensitive data or API ?,"Does the user story implementation involve any sensitive transactions, data, or API?"
52,379,daniel,V5.1.3,Does the user story implementation involve input from the client or the environment?,Does the user story implementation involve input from the client or the environment?
52,379,daniel,V5.2.6,Does the user story implementation involve input from the client or the environment?,Does the user story implementation involve input from the client or the environment?
52,379,daniel,V5.3.3,Does the user story implementation involve some output?,Does the user story implementation involve some output?
52,379,daniel,V5.3.4,Does the user story implementation involve some output?,Does the user story implementation involve some output?
52,379,daniel,V5.3.1,Does the user story implementation involve some output?,Does the user story implementation involve some output?
52,379,daniel,V7.1.1,Does the user story implementation involve any data storage in the log?,Does the user story implementation involve any data storage in the log?
52,379,daniel,V7.1.2,Does the user story implementation involve any data storage in the log?,Does the user story implementation involve any data storage in the log?
52,192,marcelo,V5.3.3,Does the user story implementation involve some output?,Does the user story implementation involve some output?
52,192,marcelo,V5.3.1,Does the user story implementation involve some output?,Does the user story implementation involve some output?
52,192,marcelo,V5.3.2,Does the user story implementation involve some output?,Does the user story implementation involve some output?
52,266,tulio,V5.3.3,Does the user story implementation involve some output?,Does the user story implementation involve some output?
52,321,victor,V5.3.3,Does the user story implementation involve some output?,Does the user story implementation involve some output?
52,321,victor,V5.3.4,Does the user story implementation involve some output?,Does the user story implementation involve some output?
52,321,victor,V5.3.1,Does the user story implementation involve some output?,Does the user story implementation involve some output?
52,321,victor,V5.3.2,Does the user story implementation involve some output?,Does the user story implementation involve some output?
53,380,daniel,V13.1.3,Does the user story implementation involve using any sensitive data or API ?,"Does the user story implementation involve any sensitive transactions, data, or API?"
53,380,daniel,V4.2.1,Does the user story implementation involve using any sensitive data or API ?,"Does the user story implementation involve any sensitive transactions, data, or API?"
53,380,daniel,V5.1.3,Does the user story implementation involve input from the client or the environment?,Does the user story implementation involve input from the client or the environment?
53,380,daniel,V5.2.6,Does the user story implementation involve input from the client or the environment?,Does the user story implementation involve input from the client or the environment?
53,380,daniel,V5.3.3,Does the user story implementation involve some output?,Does the user story implementation involve some output?
53,380,daniel,V5.3.4,Does the user story implementation involve some output?,Does the user story implementation involve some output?
53,380,daniel,V5.3.1,Does the user story implementation involve some output?,Does the user story implementation involve some output?
53,380,daniel,V7.1.1,Does the user story implementation involve any data storage in the log?,Does the user story implementation involve any data storage in the log?
53,380,daniel,V7.1.2,Does the user story implementation involve any data storage in the log?,Does the user story implementation involve any data storage in the log?
53,193,marcelo,V5.3.3,Does the user story implementation involve some output?,Does the user story implementation involve some output?
53,193,marcelo,V5.3.1,Does the user story implementation involve some output?,Does the user story implementation involve some output?
53,193,marcelo,V5.3.2,Does the user story implementation involve some output?,Does the user story implementation involve some output?
53,267,tulio,V5.3.3,Does the user story implementation involve some output?,Does the user story implementation involve some output?
53,322,victor,V5.3.3,Does the user story implementation involve some output?,Does the user story implementation involve some output?
53,322,victor,V5.3.4,Does the user story implementation involve some output?,Does the user story implementation involve some output?
53,322,victor,V5.3.1,Does the user story implementation involve some output?,Does the user story implementation involve some output?
53,322,victor,V5.3.2,Does the user story implementation involve some output?,Does the user story implementation involve some output?
54,381,daniel,V2.2.1,Does the user story involve the implementation/change of some system authentication?,Does the user story involve the implementation/change of some system authentication?
54,381,daniel,V2.5.5,Does the user story involve the implementation/change of some system authentication?,Does the user story involve the implementation/change of some system authentication?
54,381,daniel,V3.1.1,Does the user story implementation involve some session token?,Does the user story involve some token?
54,381,daniel,V3.4.2,Does the user story implementation involve some cookie-based session token?,Does the user story involve some token?
54,381,daniel,V3.4.1,Does the user story implementation involve some cookie-based session token?,Does the user story involve some token?
54,381,daniel,V3.4.3,Does the user story implementation involve some cookie-based session token?,Does the user story involve some token?
54,381,daniel,V13.1.3,Does the user story implementation involve using any sensitive data or API ?,"Does the user story implementation involve any sensitive transactions, data, or API?"
54,381,daniel,V4.2.1,Does the user story implementation involve using any sensitive data or API ?,"Does the user story implementation involve any sensitive transactions, data, or API?"
54,381,daniel,V8.3.1,Does the user story implementation involve using any sensitive data or API ?,"Does the user story implementation involve any sensitive transactions, data, or API?"
54,381,daniel,V4.3.1,Does the user story implementation involve some administrative interface?,Does the user story implementation involve some administrative interface?
54,381,daniel,V5.1.3,Does the user story implementation involve input from the client or the environment?,Does the user story implementation involve input from the client or the environment?
54,381,daniel,V5.1.2,Does the user story implementation involve input from the client or the environment?,Does the user story implementation involve input from the client or the environment?
54,381,daniel,V5.2.6,Does the user story implementation involve input from the client or the environment?,Does the user story implementation involve input from the client or the environment?
54,381,daniel,V5.3.3,Does the user story implementation involve some output?,Does the user story implementation involve some output?
54,381,daniel,V5.3.4,Does the user story implementation involve some output?,Does the user story implementation involve some output?
54,381,daniel,V5.3.1,Does the user story implementation involve some output?,Does the user story implementation involve some output?
54,381,daniel,V7.1.1,Does the user story implementation involve any data storage in the log?,Does the user story implementation involve any data storage in the log?
54,381,daniel,V7.1.2,Does the user story implementation involve any data storage in the log?,Does the user story implementation involve any data storage in the log?
54,194,marcelo,V5.3.3,Does the user story implementation involve some output?,Does the user story implementation involve some output?
54,194,marcelo,V5.3.1,Does the user story implementation involve some output?,Does the user story implementation involve some output?
54,194,marcelo,V5.3.2,Does the user story implementation involve some output?,Does the user story implementation involve some output?
54,269,tulio,V3.3.2,Does the user story implementation involve some session token?,Does the user story involve some token?
54,269,tulio,V3.7.1,Does the user story implementation involve any sensitive transactions or account modification?,"Does the user story implementation involve any sensitive transactions, data, or API?"
54,269,tulio,V4.3.1,Does the user story implementation involve some administrative interface?,Does the user story implementation involve some administrative interface?
54,323,victor,V4.3.1,Does the user story implementation involve some administrative interface?,Does the user story implementation involve some administrative interface?
54,323,victor,V5.1.3,Does the user story implementation involve input from the client or the environment?,Does the user story implementation involve input from the client or the environment?
55,382,daniel,V2.2.1,Does the user story involve the implementation/change of some system authentication?,Does the user story involve the implementation/change of some system authentication?
55,382,daniel,V2.5.5,Does the user story involve the implementation/change of some system authentication?,Does the user story involve the implementation/change of some system authentication?
55,382,daniel,V3.1.1,Does the user story implementation involve some session token?,Does the user story involve some token?
55,382,daniel,V3.4.2,Does the user story implementation involve some cookie-based session token?,Does the user story involve some token?
55,382,daniel,V3.4.1,Does the user story implementation involve some cookie-based session token?,Does the user story involve some token?
55,382,daniel,V3.4.3,Does the user story implementation involve some cookie-based session token?,Does the user story involve some token?
55,382,daniel,V13.1.3,Does the user story implementation involve using any sensitive data or API ?,"Does the user story implementation involve any sensitive transactions, data, or API?"
55,382,daniel,V4.2.1,Does the user story implementation involve using any sensitive data or API ?,"Does the user story implementation involve any sensitive transactions, data, or API?"
55,382,daniel,V8.3.1,Does the user story implementation involve using any sensitive data or API ?,"Does the user story implementation involve any sensitive transactions, data, or API?"
55,382,daniel,V4.3.1,Does the user story implementation involve some administrative interface?,Does the user story implementation involve some administrative interface?
55,382,daniel,V5.1.3,Does the user story implementation involve input from the client or the environment?,Does the user story implementation involve input from the client or the environment?
55,382,daniel,V5.1.2,Does the user story implementation involve input from the client or the environment?,Does the user story implementation involve input from the client or the environment?
55,382,daniel,V5.3.3,Does the user story implementation involve some output?,Does the user story implementation involve some output?
55,382,daniel,V5.3.4,Does the user story implementation involve some output?,Does the user story implementation involve some output?
55,382,daniel,V5.3.1,Does the user story implementation involve some output?,Does the user story implementation involve some output?
55,382,daniel,V7.1.1,Does the user story implementation involve any data storage in the log?,Does the user story implementation involve any data storage in the log?
55,382,daniel,V7.1.2,Does the user story implementation involve any data storage in the log?,Does the user story implementation involve any data storage in the log?
55,195,marcelo,V5.3.3,Does the user story implementation involve some output?,Does the user story implementation involve some output?
55,195,marcelo,V5.3.1,Does the user story implementation involve some output?,Does the user story implementation involve some output?
55,195,marcelo,V5.3.2,Does the user story implementation involve some output?,Does the user story implementation involve some output?
55,270,tulio,V3.3.2,Does the user story implementation involve some session token?,Does the user story involve some token?
55,270,tulio,V3.7.1,Does the user story implementation involve any sensitive transactions or account modification?,"Does the user story implementation involve any sensitive transactions, data, or API?"
55,270,tulio,V4.3.1,Does the user story implementation involve some administrative interface?,Does the user story implementation involve some administrative interface?
55,324,victor,V4.3.1,Does the user story implementation involve some administrative interface?,Does the user story implementation involve some administrative interface?
55,324,victor,V5.1.3,Does the user story implementation involve input from the client or the environment?,Does the user story implementation involve input from the client or the environment?
56,383,daniel,V4.2.1,Does the user story implementation involve using any sensitive data or API ?,"Does the user story implementation involve any sensitive transactions, data, or API?"
56,383,daniel,V8.3.1,Does the user story implementation involve using any sensitive data or API ?,"Does the user story implementation involve any sensitive transactions, data, or API?"
56,383,daniel,V8.3.3,Does the user story implementation involve using any sensitive data or API ?,"Does the user story implementation involve any sensitive transactions, data, or API?"
56,383,daniel,V5.1.3,Does the user story implementation involve input from the client or the environment?,Does the user story implementation involve input from the client or the environment?
56,383,daniel,V5.2.3,Does the user story implementation involve input from the client or the environment?,Does the user story implementation involve input from the client or the environment?
56,383,daniel,V5.1.5,Does the user story implementation involve input from the client or the environment?,Does the user story implementation involve input from the client or the environment?
56,383,daniel,V5.3.3,Does the user story implementation involve some output?,Does the user story implementation involve some output?
56,383,daniel,V5.3.1,Does the user story implementation involve some output?,Does the user story implementation involve some output?
56,383,daniel,V7.1.1,Does the user story implementation involve any data storage in the log?,Does the user story implementation involve any data storage in the log?
56,383,daniel,V7.1.2,Does the user story implementation involve any data storage in the log?,Does the user story implementation involve any data storage in the log?
56,196,marcelo,V5.3.3,Does the user story implementation involve some output?,Does the user story implementation involve some output?
56,196,marcelo,V5.3.1,Does the user story implementation involve some output?,Does the user story implementation involve some output?
56,196,marcelo,V5.3.2,Does the user story implementation involve some output?,Does the user story implementation involve some output?
56,272,tulio,V5.3.3,Does the user story implementation involve some output?,Does the user story implementation involve some output?
56,325,victor,V5.2.3,Does the user story implementation involve input from the client or the environment?,Does the user story implementation involve input from the client or the environment?
56,325,victor,V5.3.3,Does the user story implementation involve some output?,Does the user story implementation involve some output?
56,325,victor,V5.3.4,Does the user story implementation involve some output?,Does the user story implementation involve some output?
56,325,victor,V5.3.1,Does the user story implementation involve some output?,Does the user story implementation involve some output?
56,325,victor,V5.3.2,Does the user story implementation involve some output?,Does the user story implementation involve some output?
56,325,victor,V5.3.5,Does the user story implementation involve some output?,Does the user story implementation involve some output?
57,384,daniel,V4.2.1,Does the user story implementation involve using any sensitive data or API ?,"Does the user story implementation involve any sensitive transactions, data, or API?"
57,384,daniel,V8.3.1,Does the user story implementation involve using any sensitive data or API ?,"Does the user story implementation involve any sensitive transactions, data, or API?"
57,384,daniel,V8.3.3,Does the user story implementation involve using any sensitive data or API ?,"Does the user story implementation involve any sensitive transactions, data, or API?"
57,384,daniel,V5.1.3,Does the user story implementation involve input from the client or the environment?,Does the user story implementation involve input from the client or the environment?
57,384,daniel,V5.2.1,Does the user story implementation involve input from the client or the environment?,Does the user story implementation involve input from the client or the environment?
57,384,daniel,V5.2.3,Does the user story implementation involve input from the client or the environment?,Does the user story implementation involve input from the client or the environment?
57,384,daniel,V5.3.3,Does the user story implementation involve some output?,Does the user story implementation involve some output?
57,384,daniel,V5.3.4,Does the user story implementation involve some output?,Does the user story implementation involve some output?
57,384,daniel,V5.3.1,Does the user story implementation involve some output?,Does the user story implementation involve some output?
57,384,daniel,V7.1.1,Does the user story implementation involve any data storage in the log?,Does the user story implementation involve any data storage in the log?
57,384,daniel,V7.1.2,Does the user story implementation involve any data storage in the log?,Does the user story implementation involve any data storage in the log?
57,197,marcelo,V5.3.3,Does the user story implementation involve some output?,Does the user story implementation involve some output?
57,197,marcelo,V5.3.1,Does the user story implementation involve some output?,Does the user story implementation involve some output?
57,197,marcelo,V5.3.2,Does the user story implementation involve some output?,Does the user story implementation involve some output?
57,273,tulio,V5.3.3,Does the user story implementation involve some output?,Does the user story implementation involve some output?
57,326,victor,V5.1.3,Does the user story implementation involve input from the client or the environment?,Does the user story implementation involve input from the client or the environment?
57,326,victor,V5.2.3,Does the user story implementation involve input from the client or the environment?,Does the user story implementation involve input from the client or the environment?
57,326,victor,V5.3.3,Does the user story implementation involve some output?,Does the user story implementation involve some output?
57,326,victor,V5.3.4,Does the user story implementation involve some output?,Does the user story implementation involve some output?
57,326,victor,V5.3.1,Does the user story implementation involve some output?,Does the user story implementation involve some output?
57,326,victor,V5.3.2,Does the user story implementation involve some output?,Does the user story implementation involve some output?
57,326,victor,V5.3.5,Does the user story implementation involve some output?,Does the user story implementation involve some output?
58,385,daniel,V2.2.1,Does the user story involve the implementation/change of some system authentication?,Does the user story involve the implementation/change of some system authentication?
58,385,daniel,V2.5.5,Does the user story involve the implementation/change of some system authentication?,Does the user story involve the implementation/change of some system authentication?
58,385,daniel,V3.1.1,Does the user story implementation involve some session token?,Does the user story involve some token?
58,385,daniel,V3.4.2,Does the user story implementation involve some cookie-based session token?,Does the user story involve some token?
58,385,daniel,V3.4.1,Does the user story implementation involve some cookie-based session token?,Does the user story involve some token?
58,385,daniel,V3.4.3,Does the user story implementation involve some cookie-based session token?,Does the user story involve some token?
58,385,daniel,V13.1.3,Does the user story implementation involve using any sensitive data or API ?,"Does the user story implementation involve any sensitive transactions, data, or API?"
58,385,daniel,V4.2.1,Does the user story implementation involve using any sensitive data or API ?,"Does the user story implementation involve any sensitive transactions, data, or API?"
58,385,daniel,V8.3.1,Does the user story implementation involve using any sensitive data or API ?,"Does the user story implementation involve any sensitive transactions, data, or API?"
58,385,daniel,V5.1.3,Does the user story implementation involve input from the client or the environment?,Does the user story implementation involve input from the client or the environment?
58,385,daniel,V5.2.1,Does the user story implementation involve input from the client or the environment?,Does the user story implementation involve input from the client or the environment?
58,385,daniel,V5.2.6,Does the user story implementation involve input from the client or the environment?,Does the user story implementation involve input from the client or the environment?
58,385,daniel,V12.4.1,Does the user story implementation involve file upload?,Does the user story implementation involve input from the client or the environment?
58,385,daniel,V12.3.1,Does the user story implementation involve file upload?,Does the user story implementation involve input from the client or the environment?
58,385,daniel,V5.3.3,Does the user story implementation involve some output?,Does the user story implementation involve some output?
58,385,daniel,V5.3.4,Does the user story implementation involve some output?,Does the user story implementation involve some output?
58,385,daniel,V5.3.1,Does the user story implementation involve some output?,Does the user story implementation involve some output?
58,385,daniel,V7.1.1,Does the user story implementation involve any data storage in the log?,Does the user story implementation involve any data storage in the log?
58,385,daniel,V7.1.2,Does the user story implementation involve any data storage in the log?,Does the user story implementation involve any data storage in the log?
58,198,marcelo,V5.1.3,Does the user story implementation involve input from the client or the environment?,Does the user story implementation involve input from the client or the environment?
58,274,tulio,V8.2.3,Does the user story involve the implementation/change of some system authentication?,Does the user story involve the implementation/change of some system authentication?
58,274,tulio,V3.3.2,Does the user story implementation involve some session token?,Does the user story involve some token?
58,274,tulio,V3.7.1,Does the user story implementation involve any sensitive transactions or account modification?,"Does the user story implementation involve any sensitive transactions, data, or API?"
58,327,victor,V5.1.3,Does the user story implementation involve input from the client or the environment?,Does the user story implementation involve input from the client or the environment?
59,386,daniel,V4.2.1,Does the user story implementation involve using any sensitive data or API ?,"Does the user story implementation involve any sensitive transactions, data, or API?"
59,386,daniel,V8.3.1,Does the user story implementation involve using any sensitive data or API ?,"Does the user story implementation involve any sensitive transactions, data, or API?"
59,386,daniel,V8.3.3,Does the user story implementation involve using any sensitive data or API ?,"Does the user story implementation involve any sensitive transactions, data, or API?"
59,386,daniel,V5.1.3,Does the user story implementation involve input from the client or the environment?,Does the user story implementation involve input from the client or the environment?
59,386,daniel,V5.2.1,Does the user story implementation involve input from the client or the environment?,Does the user story implementation involve input from the client or the environment?
59,386,daniel,V5.2.3,Does the user story implementation involve input from the client or the environment?,Does the user story implementation involve input from the client or the environment?
59,386,daniel,V12.4.1,Does the user story implementation involve file upload?,Does the user story implementation involve input from the client or the environment?
59,386,daniel,V12.3.1,Does the user story implementation involve file upload?,Does the user story implementation involve input from the client or the environment?
59,386,daniel,V5.3.3,Does the user story implementation involve some output?,Does the user story implementation involve some output?
59,386,daniel,V5.3.4,Does the user story implementation involve some output?,Does the user story implementation involve some output?
59,386,daniel,V5.3.1,Does the user story implementation involve some output?,Does the user story implementation involve some output?
59,386,daniel,V7.1.1,Does the user story implementation involve any data storage in the log?,Does the user story implementation involve any data storage in the log?
59,386,daniel,V7.1.2,Does the user story implementation involve any data storage in the log?,Does the user story implementation involve any data storage in the log?
59,199,marcelo,V5.1.3,Does the user story implementation involve input from the client or the environment?,Does the user story implementation involve input from the client or the environment?
59,275,tulio,V5.1.3,Does the user story implementation involve input from the client or the environment?,Does the user story implementation involve input from the client or the environment?
59,275,tulio,V5.3.3,Does the user story implementation involve some output?,Does the user story implementation involve some output?
59,328,victor,V2.5.6,Does the user story involve the user creating/setting/recovering a password?,Does the user story involve the implementation/change of some system authentication?
59,328,victor,V2.5.3,Does the user story involve the user creating/setting/recovering a password?,Does the user story involve the implementation/change of some system authentication?
59,328,victor,V2.5.2,Does the user story involve the user creating/setting/recovering a password?,Does the user story involve the implementation/change of some system authentication?
59,328,victor,V2.1.11,Does the user story involve the user creating/setting/recovering a password?,Does the user story involve the implementation/change of some system authentication?
59,328,victor,V2.1.8,Does the user story involve the user creating/setting/recovering a password?,Does the user story involve the implementation/change of some system authentication?
59,328,victor,V2.5.1,Does the user story involve the user creating/setting/recovering a password?,Does the user story involve the implementation/change of some system authentication?
59,328,victor,V2.1.4,Does the user story involve the user creating/setting/recovering a password?,Does the user story involve the implementation/change of some system authentication?
59,328,victor,V2.1.6,Does the user story involve the user creating/setting/recovering a password?,Does the user story involve the implementation/change of some system authentication?
59,328,victor,V2.1.3,Does the user story involve the user creating/setting/recovering a password?,Does the user story involve the implementation/change of some system authentication?
59,328,victor,V2.1.2,Does the user story involve the user creating/setting/recovering a password?,Does the user story involve the implementation/change of some system authentication?
59,328,victor,V2.1.7,Does the user story involve the user creating/setting/recovering a password?,Does the user story involve the implementation/change of some system authentication?
59,328,victor,V2.1.12,Does the user story involve the user creating/setting/recovering a password?,Does the user story involve the implementation/change of some system authentication?
59,328,victor,V2.1.9,Does the user story involve the user creating/setting/recovering a password?,Does the user story involve the implementation/change of some system authentication?
59,328,victor,V2.1.10,Does the user story involve the user creating/setting/recovering a password?,Does the user story involve the implementation/change of some system authentication?
59,328,victor,V2.1.1,Does the user story involve the user creating/setting/recovering a password?,Does the user story involve the implementation/change of some system authentication?
59,328,victor,V2.1.5,Does the user story involve the user creating/setting/recovering a password?,Does the user story involve the implementation/change of some system authentication?
59,328,victor,V5.1.3,Does the user story implementation involve input from the client or the environment?,Does the user story implementation involve input from the client or the environment?
59,328,victor,V5.1.4,Does the user story implementation involve input from the client or the environment?,Does the user story implementation involve input from the client or the environment?
60,387,daniel,V2.2.1,Does the user story involve the implementation/change of some system authentication?,Does the user story involve the implementation/change of some system authentication?
60,387,daniel,V2.5.5,Does the user story involve the implementation/change of some system authentication?,Does the user story involve the implementation/change of some system authentication?
60,387,daniel,V3.1.1,Does the user story implementation involve some session token?,Does the user story involve some token?
60,387,daniel,V3.4.2,Does the user story implementation involve some cookie-based session token?,Does the user story involve some token?
60,387,daniel,V3.4.1,Does the user story implementation involve some cookie-based session token?,Does the user story involve some token?
60,387,daniel,V3.4.3,Does the user story implementation involve some cookie-based session token?,Does the user story involve some token?
